Online_Grocery_Site,Product_Catagory,Product_Name,Weight,Unit,DayOfDeal,Date,Original_Price,Discounted_Price,Discount %
bigbasket.com,Snacks Store,2-Min Masala Instant Noodles,840,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Magic Masala Instant Noodles,720,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Penne Pasta,400,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Ready To Eat Chicken Noodles,70,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Shell Pasta,400,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Geki Hot & Spicy Korean Veg Instant Noodles,80,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Ready To Eat Veg Masala Noodles,70,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Elbow Pasta,400,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,2-Minute Instant Noodles - Special Masala,840,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Fusilli Pasta,400,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Power Up Instant Atta Noodles,280,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,"Multi Millet Penne Pasta - Goodness Of Ragi, Jowar & Bajra, Rich In Protein & Fibre",450,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,"2 Minute Instant Noodles - Veggie Masala, Made With Quality Spices, Rich In Fibre",248,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Geki Hot & Spicy Korean Chicken Instant Noodles,80,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Pasta - Spaghetti,200,gm,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,YiPPee! Magic Masala Noodles,2,Pc/Box,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Penne Pasta,1,Kg,Sunday,03 Dec 2023,168.0,158.0,5.952380952380953
bigbasket.com,Snacks Store,Sugar - Low GI,500,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Snacks Store,"Crème Cups - Vanilla Flavoured Cupcake, With Delicious Creamy Center",20,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Snacks Store,"Crème Cups - Choco Flavoured Cupcake, With Delicious Creamy Center",20,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Snacks Store,"Crème Cups - Strawberry Flavoured Cupcake, With Delicious Creamy Center",20,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Snacks Store,"Crème Cups - Blueberry Flavoured Cupcake, With Delicious Creamy Center",20,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Snacks Store,"Sweet Treats - Dark Belgium Cupcake, Filled With Rich Choco Cream",20,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Snacks Store,Marvella - Layered Choco Flavoured Cake,20,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Snacks Store,Marvella - Layered Strawberry Flavoured Cake,20,gm,Sunday,03 Dec 2023,220.0,115.0,47.72727272727273
bigbasket.com,Cleaning & Household,"Disinfectant Toilet Cleaner Liquid, Original",1,Litre,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Disinfectant Bathroom Cleaner Liquid - Lemon,1,Litre,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Disinfectant Surface & Floor Cleaner Liquid - Citrus,3,Pc/Box,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,White & Shine Disinfectant Toilet Cleaner Bleach,500,ml,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Toilet Cleaner - Original,500,ml,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,"Glass & Surface Cleaner Liquid Spray, Regular",500,ml,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Disinfectant Floor Surface Cleaner Liquid - Citrus Lemon,500,ml,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,"Disinfectant Surface & Floor Cleaner Liquid, Sandal",500,ml,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,"Toilet Cleaner - Fresh Guard, Ocean Fresh",1,Litre,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,"Drain Xpert Drain Cleaning Powder - Removes Blockages In 30 Mins, For Washbasins, Sinks, Bathrooms",50,gm,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Disinfectant Floor Cleaner,1,Litre,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Flushmatic In-Cistern Toilet Cleaner Block - Marine,100,gm,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Dranex Drain Cleaner,50,gm,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Dishwasher All in 1 Max Powerball Tablets,24,Pc/Box,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Kitchen Cleaner Spray,450,ml,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Fresh Guard Disinfectant Toilet Cleaner Liquid - Lime Fresh,2,Pc/Box,Sunday,03 Dec 2023,430.0,408.5,5.000000000000004
bigbasket.com,Cleaning & Household,Matic Front Load Detergent Powder,3,Pc/Box,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,"Matic Front Load Detergent Powder - Removes Tough Stains, Provides Long Lasting Fragrance",5,Kg,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,After Wash Lily Fresh Fabric Conditioner,210,ml,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Double Power Detergent Washing Powder - Jasmine & Rose,8,Kg,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Quick Wash Detergent Powder,2,Kg,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,"Matic Top Load Liquid Detergent, Designed For Tough Stain Removal Refill Pack",2,Pc/Box,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Matic Liquid Detergent - For Top Load Washing,2,Kg,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,"Matic Top Load Detergent Powder - Removes Tough Stains, Provides Long Lasting Fragrance",5,Kg,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Oxi Action All In One Stain Remover,800,ml,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Matic Top Load Detergent Powder,2,Kg,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Matic Liquid - Front Load,2,Pc/Box,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Matic Liquid Detergent Top Load,2,Litre,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Perfume Deluxe Fabric Conditioner - Desire,2,Pc/Box,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Plus Double Power Detergent Washing Powder - Lemon & Mint,8,Kg,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,"After Wash Fabric Conditioner - 2X French Perfume, Fresh Fragrance",2,Litre,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Oxi Action All In One Stain Remover,200,gm,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,Ariel Matic 4-in-1 PODs Detergent - For Both Front & Top Load Washing Machines,357,gm,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,After Wash Anti Bacterial Fabric Conditioner,860,ml,Sunday,03 Dec 2023,980.0,916.0,6.530612244897959
bigbasket.com,Cleaning & Household,"Facial Tissue Paper/Napkin - 2-Ply, 100% Virgin Fibre, Soft & Absorbent",200,Pc/Box,Sunday,03 Dec 2023,85.0,69.0,18.823529411764707
bigbasket.com,Cleaning & Household,"Wipes - Original, Sanitize Skin & Surfaces, Safe On Skin, Resealable Lock-lid",2,Pc/Box,Sunday,03 Dec 2023,85.0,69.0,18.823529411764707
bigbasket.com,Cleaning & Household,"Aluminium Foil - 10.5 Microns, Regular",21,Pc/Box,Sunday,03 Dec 2023,85.0,69.0,18.823529411764707
bigbasket.com,Cleaning & Household,"Dinner Napkin/Tissue Paper - Large, 2-Ply, 100% Virgin Fibre, Soft & Absorbent",50,Pc/Box,Sunday,03 Dec 2023,85.0,69.0,18.823529411764707
bigbasket.com,Cleaning & Household,Cockroach Killer Spray,700,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Power Pocket - Bathroom Air Fragrance, Assorted",10,gm,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,Naphthalene Balls,200,gm,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Power Activ+ Liquid Vapourizer, Mosquito Repellent Refill",45,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,Bathroom Air Freshener Blocks Mixed Fragrances,48,gm,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Gold Flash Liquid Vapourizer, Mosquito Repellent Refill",45,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,Room Spray - Lavender Mist,150,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,Mosquito & Fly Killer Spray,200,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,Max Cockroach Killer Spray - Deep Reach Maxi Wand,625,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Spray - Home & Office Air Freshener, Morning Misty Meadows",2,Pc/Box,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Air Freshener Cone - Original, Refreshing Camphor Fragrance, Repels Mosquitoes",2,Pc/Box,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,2-In-1 Mosquito & Cockroach Killer Spray - Lemon Fragrance,3,Pc/Box,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,Room Air Freshener Spray - Citrus Fresh,220,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Power Activ+ Liquid Vapourizer, Mosquito Repellent Refill",45,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Ultra Liquid Vaporiser Mosquito Repellent Starter Pack - Kills Dengue, Malaria, & Chikungunya Mosquitoes",45,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Cleaning & Household,"Gold Flash Liquid Vapourizer, Mosquito Repellent",45,ml,Sunday,03 Dec 2023,425.0,361.25,15.000000000000002
bigbasket.com,Beauty and Hygiene,Skin Naturals - Micellar Cleansing Water,125,ml,Sunday,03 Dec 2023,199.0,129.0,35.175879396984925
bigbasket.com,Beauty and Hygiene,"Longwear Kajal - Waterproof, Smudge-Proof, Velvet Finish",30,gm,Sunday,03 Dec 2023,199.0,129.0,35.175879396984925
bigbasket.com,Beauty and Hygiene,"BB+ Cream - Rich In Vitamin, Instant Spot Coverage, Make-Up Glow",18,gm,Sunday,03 Dec 2023,199.0,129.0,35.175879396984925
bigbasket.com,Beauty and Hygiene,Intensive Care Deep Moisture Body Lotion,600,ml,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,"Body Milk Nourishing Lotion - Very Dry Skin, With Deep Moisture Serum & 2X Almond Oil, 48h Intensive Moisture Care",200,ml,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Purifying Neem Face Wash,50,ml,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Advanced Multivitamin Face Cream,25,gm,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Gulabari Premium Rose Water,120,ml,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Tan Removal Orange Face Wash,100,ml,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Skin Cream - Turmeric (Ayurvedic Medicine),70,gm,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,"Wet Wipes - Lavender, Double Moisturising, Extra Thick, No Paraben",80,Pc/Box,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Natural Glow Kesar Face Cream - Reduces Pigmentation,50,gm,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,"Wet Wipes - Citrus, Double Moisturising, Extra Thick, No Paraben",80,Pc/Box,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Bright Beauty Spot-less Glow Day Cream,23,gm,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Moisturising Cold Cream,55,ml,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,"Light Moisturiser - With Vitamin E & Glycerine, For Non Oily Fresh Feel",2,Pc/Box,Sunday,03 Dec 2023,1250.0,835.0,33.199999999999996
bigbasket.com,Beauty and Hygiene,Raw Perfume For Men - EDP,50,ml,Sunday,03 Dec 2023,599.0,359.4,40.0
bigbasket.com,Beauty and Hygiene,Celeste Perfume For Women - EDP,50,ml,Sunday,03 Dec 2023,599.0,359.4,40.0
bigbasket.com,Beauty and Hygiene,"Original Deodorant & Complexion Soap, 99.9% Germ Protection",100,gm,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Gel Bathing Bar - Men, Refreshing Pulse",3,Pc/Box,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Refreshing Deo Lime Bath Soap, 99.9% Germ Protection",40,gm,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Men Fresh Active Deodorant - Ocean Extracts, Long Lasting Freshness",150,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Marco Perfume Body Spray For Men Black - Long Lasting, No Gas, Everyday Deodorant",150,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Health Intense Deo Fragrance Bath Soap, 99.9% Germ Protection",125,gm,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,Underarm Roll On Deodorant For Women - Shower Fresh,50,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Deodorant Roll On - Deep Impact Freshness, 48 h Anti-Perspirant Freshness",50,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Dark Temptation - Long Lasting Deodorant, Body Spray, For Men",150,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Napoleon Perfume Body Spray For Men - Red, Long Lasting, No Gas, Everyday Deodorant",150,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,Vector Plus - Manual Shaving Razor Blades Cartridge,4,Pc/Box,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,Underarm Roll On Deodorant For Women - Powder Dry,50,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Pulse - Long Lasting Deodorant, Body Spray, For Men",150,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Active Clean Shower Gel With Active Charcoal For Body, Face & Hair",500,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,"Pure Impact Shower Gel - With Micro Particles, Purifying, Freshness, For Body, Face & Hair",500,ml,Sunday,03 Dec 2023,48.0,47.04,2.0000000000000018
bigbasket.com,Beauty and Hygiene,Beer Shampoo - Damage Free,650,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Soft Light Moisturiser - With Vitamin E & Jojoba Oil, For Face, Hand & Body, Instant Hydration, Non-Greasy Cream",300,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,Gulabari Premium Rose Water,250,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,Tan Removal Orange Face Wash,100,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,Super Light Gel - Oil Free Moisturiser With Hyaluronic Acid & Vitamin E,200,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Wet Wipes - Lavender, Double Moisturising, Extra Thick, No Paraben",80,Pc/Box,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,Foaming Face Wash,240,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Wet Wipes - Citrus, Double Moisturising, Extra Thick, No Paraben",80,Pc/Box,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Light Moisturiser - With Vitamin E & Glycerine, For Non Oily Fresh Feel",2,Pc/Box,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Gulabari Premium Rose Water - Daily Glow, All Skin Types, 100% Natural, Paraben Free, Alcohol Free",400,ml,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,Bright Beauty Spot-Less Fairness & Germ Removal Face wash,200,gm,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"BB+ Cream - Rich In Vitamin, Instant Spot Coverage, Make-Up Glow",30,gm,Sunday,03 Dec 2023,595.0,416.0,30.08403361344538
bigbasket.com,Beauty and Hygiene,"Intensive Care Cocoa Glow Body Lotion - With Shea Butter, Non-Greasy Formula",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Intensive Care Deep Moisture Body Lotion - Dry Skin, With Pure Oat Extract, Long Lasting Moisturisation",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,Nail Polish Remover - Classic,2,Pc/Box,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Body Milk Nourishing Lotion - Very Dry Skin, With Deep Moisture Serum & 2X Almond Oil, 48h Intensive Moisture Care",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Healthy Bright Daily Brightening Even Tone Body Lotion - Radiant Skin + Vaseline Jelly, Vitamin B3, Triple Sunscreens",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Cocoa Nourish Oil In Lotion - Very Dry Skin, With Deep Moisture Serum, Cocoa Butter & Coconut Oil, 48h Deep Moisture Care",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Soft Light Moisturiser - With Vitamin E & Jojoba Oil, For Face, Hand & Body, Instant Hydration, Non-Greasy Cream",300,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Triple Vitamin Moisturising Lotion - Silky Smooth Skin, Vitamins B3, E & C",275,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Beauty and Hygiene,"Shea Smooth Body Milk - Dry Skin, With Deep Moisture Serum & Shea Butter, 48h Indulging Deep Moisture Care",400,ml,Sunday,03 Dec 2023,735.0,274.22,62.69115646258503
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Pink, New Coral, L2272 PK",750,ml,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Store Fresh Rectangular Package Container - Plastic, Durable, BPA Free, Voilet",3,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Blue, New Coral, L2272 BL",2,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Pink, New Coral, L2271 PK",2,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Store Fresh Square Container - Plastic, Durable, BPA Free, Pink",3,Pc/Box,Sunday,03 Dec 2023,129.0,99.0,23.25581395348837
bigbasket.com,Home and Kitchen,"Frost Stainless Steel Bottle With Sipper Cap - Steel Matt Finish, PXP 1004 Dq",1,Litre,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,Frost Stainless Steel Water Bottle With Steel Cap - Steel Matt Finish,1,Litre,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Pink, New Coral, L2272 PK",4,Pc/Box,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,"Microwaveable Plastic Multiutility Bowl - Blue, New Coral, L2272 BL",4,Pc/Box,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
bigbasket.com,Home and Kitchen,Aqua Stainless Steel Water Bottle With Steel Cap - Black,1,Litre,Sunday,03 Dec 2023,495.0,199.0,59.79797979797981
